Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
69,7,11,-132.0,-74.0,645.5075,94.05,6863450.5,31107904.0,31.1079
70,7,12,-126.0,-74.0,1073.5699,141.8687,7567347.5,34298248.0,34.2982
71,7,13,-120.0,-74.0,1006.295,259.2412,3881693.25,17593386.0,17.5934
72,7,14,-114.0,-74.0,957.3,464.57,2060615.125,9339532.0,9.3395
81,7,15,-108.0,-74.0,1450.0363,111.5712,,,
96,8,1,-192.0,-68.0,786.1937,80.5487,,,
85,8,2,-186.0,-68.0,527.2025,58.05,9081870.0,41162668.0,41.1627
84,8,3,-180.0,-68.0,551.205,39.23,14050600.0,63682940.0,63.6829
83,8,4,-174.0,-68.0,1582.2,25.3662,62374224.0,282704928.0,282.7049
82,8,5,-168.0,-68.0,282.1812,52.235,5402149.5,24484704.0,24.4847
81,8,6,-162.0,-68.0,302.4188,60.9162,4964501.0,22501104.0,22.5011
80,8,7,-156.0,-68.0,286.2775,71.135,4024425.5,18240306.0,18.2403
79,8,8,-150.0,-68.0,244.1062,81.7962,2984321.0,13526137.0,13.5261
78,8,9,-144.0,-68.0,758.8113,100.57,7545106.0,34197440.0,34.1974
77,8,10,-138.0,-68.0,632.3787,86.3812,7320787.5,33180738.0,33.1807
76,8,11,-132.0,-68.0,807.7375,115.355,7002189.0,31736722.0,31.7367
75,8,12,-126.0,-68.0,959.77,159.9575,6000157.0,27195112.0,27.1951
74,8,13,-120.0,-68.0,1174.0925,101.7025,11544383.0,52323764.0,52.3238
73,8,14,-114.0,-68.0,407.4312,98.725,4126931.25,18704904.0,18.7049
82,8,15,-108.0,-68.0,893.7188,70.9525,,,
97,9,1,-192.0,-62.0,597.1875,51.3,,,
86,9,2,-186.0,-62.0,623.6225,43.9888,14176865.0,64255224.0,64.2552
87,9,3,-180.0,-62.0,420.8463,35.865,11734178.0,53183988.0,53.184
88,9,4,-174.0,-62.0,33.0475,33.4963,986603.0,4471679.5,4.4717
89,9,5,-168.0,-62.0,307.5088,60.405,5090783.5,23073468.0,23.0735
90,9,6,-162.0,-62.0,1060.72,44.0825,24062154.0,109059312.0,109.0593
91,9,7,-156.0,-62.0,534.2213,38.8725,13742909.0,62288364.0,62.2884
92,9,8,-150.0,-62.0,389.1462,47.575,8179638.0,37073392.0,37.0734
93,9,9,-144.0,-62.0,500.8763,59.7025,8389535.0,38024728.0,38.0247
94,9,10,-138.0,-62.0,493.2013,59.2075,8330048.0,37755112.0,37.7551
95,9,11,-132.0,-62.0,432.9562,54.8112,7899040.0,35801608.0,35.8016
96,9,12,-126.0,-62.0,509.7487,52.6463,9682527.0,43885088.0,43.8851
97,9,13,-120.0,-62.0,409.0425,81.59,5013391.0,22722694.0,22.7227
98,9,14,-114.0,-62.0,529.5787,86.675,6109936.5,27692676.0,27.6927
111,9,15,-108.0,-62.0,844.3237,60.135,,,
126,10,1,-192.0,-56.0,970.675,50.505,,,
111,10,2,-186.0,-56.0,391.7087,50.3912,7773348.5,35231924.0,35.2319
110,10,3,-180.0,-56.0,330.585,43.805,7546741.5,34204852.0,34.2049
109,10,4,-174.0,-56.0,529.0212,42.9188,12326111.0,55866868.0,55.8669
108,10,5,-168.0,-56.0,347.79,315.59,1102031.25,4994846.5,4.9948
107,10,6,-162.0,-56.0,706.9175,52.8963,13364227.0,60572024.0,60.572
106,10,7,-156.0,-56.0,322.1825,56.4825,5704112.0,25853318.0,25.8533
105,10,8,-150.0,-56.0,302.5325,46.9038,6450071.0,29234302.0,29.2343
104,10,9,-144.0,-56.0,342.0,49.9462,6847361.0,31034980.0,31.035
103,10,10,-138.0,-56.0,370.0287,55.6213,6652651.0,30152476.0,30.1525
102,10,11,-132.0,-56.0,392.455,64.0625,6126127.0,27766058.0,27.7661
101,10,12,-126.0,-56.0,477.6313,59.0087,8094244.5,36686356.0,36.6864
100,10,13,-120.0,-56.0,733.4025,58.835,12465413.0,56498240.0,56.4982
99,10,14,-114.0,-56.0,533.3937,81.8388,6517618.5,29540454.0,29.5405
112,10,15,-108.0,-56.0,1244.1763,66.4225,,,
112,11,1,-186.0,-50.0,370.1787,85.09,4350438.0,19717926.0,19.7179
113,11,2,-180.0,-50.0,807.2888,29.1287,27714502.0,125613216.0,125.6132
114,11,3,-174.0,-50.0,508.7475,30.3975,16736493.0,75856480.0,75.8565
115,11,4,-168.0,-50.0,1032.73,27.3725,37728740.0,171001744.0,171.0017
116,11,5,-162.0,-50.0,461.5787,42.3975,10886934.0,49343940.0,49.3439
117,11,6,-156.0,-50.0,393.4875,41.9238,9385790.0,42540156.0,42.5402
118,11,7,-150.0,-50.0,391.1375,42.5288,9197014.0,41684548.0,41.6845
119,11,8,-144.0,-50.0,385.5287,40.1862,9593550.0,43481808.0,43.4818
120,11,9,-138.0,-50.0,378.2762,42.7287,8852969.0,40125196.0,40.1252
121,11,10,-132.0,-50.0,374.665,48.7438,7686421.5,34837936.0,34.8379
122,11,11,-126.0,-50.0,404.09,57.3613,7044651.5,31929180.0,31.9292
123,11,12,-120.0,-50.0,387.07,73.9488,5234301.0,23723946.0,23.7239
124,11,13,-114.0,-50.0,304.5688,64.3375,4733923.0,21456034.0,21.456
137,12,1,-186.0,-44.0,535.455,41.4787,12909142.0,58509396.0,58.5094
136,12,2,-180.0,-44.0,354.4775,42.3987,8360565.5,37893428.0,37.8934
135,12,3,-174.0,-44.0,381.9262,42.9625,8889759.0,40291944.0,40.2919
134,12,4,-168.0,-44.0,374.745,41.7275,8980768.0,40704436.0,40.7044
133,12,5,-162.0,-44.0,349.2462,49.6838,7029386.5,31859992.0,31.86
132,12,6,-156.0,-44.0,538.545,40.5988,13265064.0,60122576.0,60.1226
131,12,7,-150.0,-44.0,364.6588,48.0675,7586389.0,34384552.0,34.3846
130,12,8,-144.0,-44.0,351.0837,51.7562,6783408.0,30745120.0,30.7451
129,12,9,-138.0,-44.0,331.7075,57.0062,5818792.5,26373096.0,26.3731
128,12,10,-132.0,-44.0,289.2362,62.1375,4654777.5,21097314.0,21.0973
127,12,11,-126.0,-44.0,263.61,87.6412,3007830.25,13632690.0,13.6327
126,12,12,-120.0,-44.0,641.9612,130.17,4931714.0,22352502.0,22.3525
125,12,13,-114.0,-44.0,545.5525,37.3688,14599162.0,66169244.0,66.1692
138,13,1,-180.0,-38.0,357.35,41.8112,8546743.0,38737260.0,38.7373
139,13,2,-174.0,-38.0,593.8038,45.3887,13082623.0,59295684.0,59.2957
140,13,3,-168.0,-38.0,544.3725,39.2637,13864507.0,62839492.0,62.8395
141,13,4,-162.0,-38.0,1115.9301,30.5087,36577376.0,165783296.0,165.7833
142,13,5,-156.0,-38.0,404.3513,43.805,9230711.0,41837276.0,41.8373
143,13,6,-150.0,-38.0,371.1875,42.9512,8642065.0,39169296.0,39.1693
144,13,7,-144.0,-38.0,401.475,47.7137,8414242.0,38136712.0,38.1367
145,13,8,-138.0,-38.0,377.255,46.0013,8200973.0,37170092.0,37.1701
146,13,9,-132.0,-38.0,290.08,76.4812,3792825.5,17190602.0,17.1906
147,13,10,-126.0,-38.0,529.72,88.6825,5973219.0,27073018.0,27.073
148,13,11,-120.0,-38.0,338.745,59.485,5694629.0,25810338.0,25.8103
157,14,1,-174.0,-32.0,397.04,51.2837,7742025.0,35089956.0,35.09
156,14,2,-168.0,-32.0,379.9237,53.96,7040841.0,31911908.0,31.9119
155,14,3,-162.0,-32.0,570.49,37.03,15406158.0,69826872.0,69.8269
154,14,4,-156.0,-32.0,416.4075,41.8725,9944654.0,45073152.0,45.0732
153,14,5,-150.0,-32.0,363.2075,40.09,9059804.0,41062656.0,41.0627
152,14,6,-144.0,-32.0,309.4962,44.2587,6992882.5,31694542.0,31.6945
151,14,7,-138.0,-32.0,515.2562,77.2688,6668365.0,30223698.0,30.2237
150,14,8,-132.0,-32.0,370.5938,54.875,6753416.5,30609186.0,30.6092
149,14,9,-126.0,-32.0,379.1925,83.7875,4525645.5,20512036.0,20.512
173,15,1,-162.0,-26.0,2047.9375,54.8063,,,
174,15,2,-156.0,-26.0,2026.4463,62.9512,,,
175,15,3,-150.0,-26.0,1814.0288,68.22,,,
176,15,4,-144.0,-26.0,1386.9725,90.7075,,,
177,15,5,-138.0,-26.0,819.0338,344.04,,,
