Node_ID,Row,Col,X_mm,Y_mm,Delta_mV,A2_mV,R_Ohms,Rs_Ohm_sq,Rs_MOhm_sq
98,9,14,-114.0,-62.0,453.9600,77.8150,5833836.5000,26441282.0000,26.4413
99,10,14,-114.0,-56.0,559.8362,87.2487,6416553.5000,29082388.0000,29.0824
100,10,13,-120.0,-56.0,560.4738,68.0638,8234542.0000,37322240.0000,37.3222
101,10,12,-126.0,-56.0,407.0512,65.4938,6215115.5000,28169390.0000,28.1694
102,10,11,-132.0,-56.0,395.6400,65.5000,6040306.5000,27377086.0000,27.3771
103,10,10,-138.0,-56.0,313.6888,72.5175,4325697.0000,19605790.0000,19.6058
104,10,9,-144.0,-56.0,349.4650,66.2850,5272158.0000,23895530.0000,23.8955
105,10,8,-150.0,-56.0,294.7387,60.8525,4843494.5000,21952656.0000,21.9527
106,10,7,-156.0,-56.0,317.9062,72.9563,4357491.5000,19749896.0000,19.7499
107,10,6,-162.0,-56.0,607.2162,58.8862,10311683.0000,46736672.0000,46.7367
108,10,5,-168.0,-56.0,349.9337,156.6950,2233215.7500,10121827.0000,10.1218
109,10,4,-174.0,-56.0,398.8112,85.0125,4691208.0000,21262432.0000,21.2624
110,10,3,-180.0,-56.0,341.2125,92.5713,3685944.7500,16706176.0000,16.7062
111,10,2,-186.0,-56.0,320.6825,70.4313,4553127.5000,20636596.0000,20.6366
112,11,1,-186.0,-50.0,368.6850,54.0513,6821026.5000,30915622.0000,30.9156
113,11,2,-180.0,-50.0,337.4662,56.1287,6012360.0000,27250422.0000,27.2504
114,11,3,-174.0,-50.0,544.6638,40.4450,13466777.0000,61036820.0000,61.0368
115,11,4,-168.0,-50.0,453.3838,42.8100,10590604.0000,48000856.0000,48.0009
116,11,5,-162.0,-50.0,451.9937,56.5887,7987343.0000,36201836.0000,36.2018
117,11,6,-156.0,-50.0,398.2513,58.2637,6835318.5000,30980398.0000,30.9804
118,11,7,-150.0,-50.0,369.4763,52.3225,7061518.5000,32005628.0000,32.0056
119,11,8,-144.0,-50.0,411.7712,59.7250,6894454.5000,31248426.0000,31.2484
120,11,9,-138.0,-50.0,372.0713,61.9987,6001270.5000,27200160.0000,27.2002
121,11,10,-132.0,-50.0,360.7600,67.5537,5340340.5000,24204560.0000,24.2046
122,11,11,-126.0,-50.0,361.0063,73.8863,4885973.0000,22145184.0000,22.1452
123,11,12,-120.0,-50.0,371.2550,97.1500,3821461.7500,17320394.0000,17.3204
124,11,13,-114.0,-50.0,483.6613,84.4125,5729735.0000,25969452.0000,25.9695
125,12,13,-114.0,-44.0,398.4912,56.6000,7040482.0000,31910282.0000,31.9103
126,12,12,-120.0,-44.0,609.2238,121.5813,5010836.5000,22711116.0000,22.7111
127,12,11,-126.0,-44.0,409.4000,101.8825,4018354.7500,18212792.0000,18.2128
128,12,10,-132.0,-44.0,397.0450,68.1650,5824764.0000,26400162.0000,26.4002
129,12,9,-138.0,-44.0,400.7812,56.3713,7109675.5000,32223894.0000,32.2239
130,12,8,-144.0,-44.0,390.9188,52.5862,7433859.5000,33693224.0000,33.6932
131,12,7,-150.0,-44.0,421.4300,50.1825,8397948.0000,38062860.0000,38.0629
132,12,6,-156.0,-44.0,442.1900,47.1888,9370666.0000,42471608.0000,42.4716
133,12,5,-162.0,-44.0,415.7175,47.6113,8731497.0000,39574640.0000,39.5746
134,12,4,-168.0,-44.0,71.6075,60.8675,1176448.8750,5332137.0000,5.3321
135,12,3,-174.0,-44.0,168.4700,50.9550,3306250.7500,14985251.0000,14.9853
136,12,2,-180.0,-44.0,1454.0787,32.0550,45361992.0000,205598704.0000,205.5987
137,12,1,-186.0,-44.0,398.0950,42.6800,9327437.0000,42275676.0000,42.2757
138,13,1,-180.0,-38.0,280.2162,54.1113,5178520.5000,23471126.0000,23.4711
139,13,2,-174.0,-38.0,417.6013,49.8475,8377578.0000,37970536.0000,37.9705
140,13,3,-168.0,-38.0,424.1775,50.3413,8426042.0000,38190192.0000,38.1902
141,13,4,-162.0,-38.0,321.8813,59.8950,5374092.5000,24357538.0000,24.3575
142,13,5,-156.0,-38.0,441.2437,53.4900,8249088.5000,37388168.0000,37.3882
143,13,6,-150.0,-38.0,352.8175,55.7275,6331120.5000,28695172.0000,28.6952
144,13,7,-144.0,-38.0,351.0587,55.0775,6373905.0000,28889088.0000,28.8891
145,13,8,-138.0,-38.0,376.6688,62.8488,5993257.5000,27163842.0000,27.1638
146,13,9,-132.0,-38.0,372.0713,69.4725,5355662.0000,24274004.0000,24.2740
147,13,10,-126.0,-38.0,584.2475,97.9437,5965133.5000,27036372.0000,27.0364
148,13,11,-120.0,-38.0,348.3075,56.9725,6113608.0000,27709318.0000,27.7093
149,14,9,-126.0,-32.0,412.5887,83.9437,4915062.5000,22277030.0000,22.2770
150,14,8,-132.0,-32.0,327.3737,71.7850,4560476.0000,20669902.0000,20.6699
151,14,7,-138.0,-32.0,81.7000,94.1012,868213.6875,3935091.7500,3.9351
152,14,6,-144.0,-32.0,391.6812,49.8013,7864888.5000,35646820.0000,35.6468
153,14,5,-150.0,-32.0,346.4400,52.0462,6656387.5000,30169412.0000,30.1694
154,14,4,-156.0,-32.0,351.5675,63.0337,5577448.5000,25279228.0000,25.2792
155,14,3,-162.0,-32.0,398.8900,52.7300,7564765.0000,34286540.0000,34.2865
156,14,2,-168.0,-32.0,388.3325,58.0062,6694666.5000,30342908.0000,30.3429
157,14,1,-174.0,-32.0,393.9562,60.6012,6500794.0000,29464200.0000,29.4642
